STARTPUNKT = ENDPUNKT VON GRENZE5 UND STARTPUNKT VON GRENZE6, ENDPUNKT = ZEILE 33 IN AFRIKA 

7
1069,752
1081,772
1096,791
1095,811
1114,800
1130,797
1141,793
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
Europa - Grenzen:
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=34 EuropaGrenze1 : zwischen Südeuropa und dem toten Meer
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ZEILE 628 IN EUROPA, ENDPUNKT = STARTPUNKT VON GRENZE2 UND GRENZE3

4
1035,408
1040,399
1048,391
1048,386
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=35 EuropaGrenze2 : zwischen Russland und dem toten Meer
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE1 UND STARTPUNKT VON GRENZE3, ENDPUNKT = ZEILE 638 IN EUROPA

19
1048,386
1051,376
1056,373
1061,371
1066,382
1071,387
1079,386
1083,383
1081,379
1079,375
1087,372
1099,373
1100,376
1096,382
1095,387
1104,390
1115,396
1121,400
1125,409
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=36 EuropaGrenze3 : zwischen Südeuropa und Russland
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE1 UND STARTPUNKT VON GRENZE2, ENDPUNKT = STARTPUNKT VON GRENZE4 UND GRENZE5

4
1048,386
1031,376
1024,358
1006,351
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=37 EuropaGrenze4 : zwischen Nordeuropa und Russland
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE3 STARTPUNKT VON GRENZE5, ENDPUNKT = ZEILE 844 IN EUROPA 

4
1006,351
1007,336
1001,313
988,305
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=38 EuropaGrenze5 : zwischen Nordeuropa und Südeuropa
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE3 STARTPUNKT VON GRENZE4, ENDPUNKT = STARTPUNKT VON GRENZE6 UNDGRENZE7

12
1006,351
995,358
993,378
978,378
969,374
969,364
962,356
946,355
944,364
932,368
921,371
910,366
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=39 EuropaGrenze6 : zwischen Südeuropa und Westeuropa
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE5 UND STARTPUNKT VON GRENZE7, ENDPUNKT = ZEILE 906 IN EUROPA

7
910,366
905,370
905,375
901,381
906,384
904,389
913,398
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=40 EuropaGrenze7 : Nordeuropa und Westeuropa
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE5 UND STARTPUNKT VON GRENZE6, ENDPUNKT = ZEILE 867 IN EUROPA

5
910,365
902,363
897,356
886,349
875,346
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=41 EuropaGrenze8 : zwischen Russland und dem xxMeer
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ZEILE 645 IN EUROPA, ENDPUNKT = ZEILE 676 IN  EUROPA

11
1175,436
1174,428
1179,422
1173,416
1163,411
1164,404
1167,402
1162,396
1159,394
1160,383
1167,378
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=42 EuropaGrenze9 : zwischen Russland und Skandinavien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ZEILE 767 IN EUROPA, ENDPUNKT = ZEILE 826 IN EUROPA 

10
1025,174
1024,183
1026,196
1029,210
1034,224
1040,233
1039,240
1034,243
1029,248
1025,259
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
Asien - Grenzen:
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=43 AsienGrenze1 : zwischen Ural und Sibirien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ZEILE 997 IN ASIEN, ENDPUNKT = STARTPUNKT VON GRENZE1 UND GRENZE2

26
1281,169
1298,174
1313,189
1312,208
1315,214
1319,214
1321,207
1331,218
1325,235
1337,241
1353,252
1352,268
1371,285
1365,286
1353,298
1349,309
1353,311
1370,304
1363,319
1367,324
1380,327
1383,322
1390,322
1399,332
1401,346
1395,357
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=44 AsienGrenze2 : zwischen Ural und China
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE1 UND STARTPUNKT VON GRENZE3, ENDPUNKT = STARTPUNKT VON GRENZE4 UND GRENZE5

5
1395,357
1394,365
1385,366
1376,369
1368,373
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=45 AsienGrenze3 : zwischen Sibirien und China
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE1 UND STARTPUNKT VON GRENZE2, ENDPUNKT = STARTPUNKT VON GRENZE13 UND GRENZE14

4
1395,357
1404,361
1411,361
1416,357
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=46 AsienGrenze4 : zwischen Ural und Afghanistan
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE2 UND STARTPUNKT VON GRENZE5, ENDPUNKT = ZEILE  IN EUROPA

17
1368,373
1353,361
1340,362
1333,356
1324,360
1315,360
1307,355
1305,352
1301,344
1297,338
1290,338
1283,337
1276,331
1273,323
1267,317
1264,315
1256,315
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=47 AsienGrenze5 : zwischen Afghanistan und China
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE2 UND STARTPUNKT VON GRENZE4, ENDPUNKT = STARTPUNKT VON GRENZE6 UND GRENZE7

14
1368,373
1363,383
1357,389
1360,395
1363,400
1359,405
1350,412
1340,417
1329,419
1330,427
1333,431
1338,433
1335,438
1339,444
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=48 AsienGrenze6 : zwischen Afghanistan und Indien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE5 UND STARTPUNKT VON GRENZE7, ENDPUNKT = STARTPUNKT VON GRENZE8 UND GRENZE9

11
1339,444
1330,450
1327,452
1322,451
1309,442
1302,442
1290,444
1281,448
1268,456
1261,461
1256,462
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=49 AsienGrenze7 : zwischen Indien und China
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE5 UND STARTPUNKT VON GRENZE6, ENDPUNKT = STARTPUNKT VON GRENZE10 UND GRENZE11

19
1339,444
1345,449
1355,455
1366,455
1369,460
1370,465
1365,471
1363,477
1378,484
1398,492
1424,498
1434,499
1440,507
1449,508
1459,503
1475,495
1480,495
1486,497
1490,501
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=50 AsienGrenze8 : zwischen Afghanistan und Mittlerer Osten
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE6 UND STARTPUNKT VON GRENZE9, ENDPUNKT = ZEILE 651 IN EUROPA

5
1256,462
1245,453
1239,446
1222,447
1212,440
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=51 AsienGrenze9 : zwischen Mittlerer Osten und Indien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE6 UND STARTPUNKT VON GRENZE8, ENDPUNKT = ZEILE 1346 IN ASIEN

11
1256,462
1257,470
1264,481
1274,490
1274,498
1273,507
1280,516
1284,518
1283,522
1278,526
1272,535
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=52 AsienGrenze10 : zwischen China und Südostasien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE7 UND STARTPUNKT VON GRENZE11, ENDPUNKT = ZEILE 1245 IN ASIEN

20
1490,501
1499,501
1507,508
1511,514
1511,518
1507,519
1505,526
1512,530
1516,537
1519,547
1532,547
1534,542
1534,537
1541,537
1546,533
1550,531
1556,531
1562,536
1568,538
1574,548
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=53 AsienGrenze11 : zwischen Indien und Südostasien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE7 UND STARTPUNKT VON GRENZE10, ENDPUNKT = ZEILE 1301 IN ASIEN

8
1490,501
1487,507
1478,509
1473,512
1474,521
1468,529
1462,539
1460,548
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=54 AsienGrenze12 : zwischen China und Mongolei
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE3 UND STARTPUNKT VON GRENZE13, ENDPUNKT = ZEILE 1215 IN ASIEN

13
1416,357
1428,365
1430,375
1458,382
1485,388
1516,397
1532,403
1537,403
1550,396
1554,396
1574,408
1590,407
1605,411
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=55 AsienGrenze13 : zwischen Sibirien und Mongolei
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE3 UND STARTPUNKT VON GRENZE12, ENDPUNKT = STARTPUNKT VON GRENZE14 UND GRENZE15

4
1416,357
1422,349
1421,339
1421,326
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=56 AsienGrenze14 : zwischen Sibirien und Irkutsk
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE13 UND STARTPUNKT VON GRENZE15, ENDPUNKT = STARTPUNKT VON GRENZE16 UND GRENZE17

17
1421,326
1397,311
1395,307
1400,300
1392,293
1392,276
1400,277
1406,284
1419,278
1435,280
1452,275
1459,290
1474,289
1476,272
1474,257
1488,252
1499,246
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=57 AsienGrenze15 : zwischen Irkutsk und Mongolei
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE13 UND STARTPUNKT VON GRENZE14, ENDPUNKT = STARTPUNKT VON GRENZE19 UND GRENZE20

32
1421,326
1426,326
1430,328
1435,324
1438,325
1442,328
1452,328
1453,319
1462,320
1475,325
1493,329
1518,332
1530,335
1540,333
1556,329
1561,325
1566,325
1571,335
1573,335
1578,327
1582,314
1585,304
1589,297
1591,297
1594,303
1599,303
1607,297
1614,297
1624,308
1644,325
1655,329
1664,329
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=58 AsienGrenze16 : zwischen Sibirien und Jakutien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE14 UND STARTPUNKT VON GRENZE17, ENDPUNKT =  ZEILE 1060 IN ASIEN

15
1499,246
1497,237
1500,231
1493,221
1494,209
1492,198
1472,193
1466,185
1467,181
1473,181
1490,184
1500,175
1498,159
1508,144
1501,134
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=59 AsienGrenze17 : zwischen Irkutsk und Jakutien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE14 UND STARTPUNKT VON GRENZE16, ENDPUNKT = STARTPUNKT VON GRENZE18 UND GRENZE19

13
1499,246
1511,245
1522,234
1527,224
1531,221
1534,226
1539,239
1544,240
1555,234
1573,233
1588,237
1596,244
1607,246
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=60 AsienGrenze18 : zwischen Jakutien und Kamtschatka
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE17 UND STARTPUNKT VON GRENZE19, ENDPUNKT = ZEILE 1101 IN ASIEN

22
1607,245
1608,237
1616,231
1626,229
1619,218
1632,208
1647,202
1664,196
1671,206
1678,212
1682,212
1689,203
1690,196
1686,190
1682,190
1674,194
1672,182
1678,174
1682,169
1692,168
1704,164
1706,154
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=61 AsienGrenze19 : zwischen Irkutsk und Kamtschatka
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE17 UND STARTPUNKT VON GRENZE18, ENDPUNKT = ENDPUNKT VON GRENZE15 UND STARTPUNKT VON GRENZE20

12
1607,246
1608,254
1610,263
1602,272
1603,278
1615,279
1633,288
1645,297
1660,313
1668,322
1668,324
1664,329
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=62 AsienGrenze20 : zwischen Kamtschatka und Mongolei
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ENDPUNKT VON GRENZE15 UND GRENZE19, ENDPUNKT = ZEILE 1191 IN ASIEN

5
1664,329
1665,339
1664,352
1660,360
1658,371
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
Australien - Grenzen:
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=63 AustralienGrenze1 : zwischen Westaustralien und Ostaustralien
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
STARTPUNKT = ZEILE 1490 IN AUSTRALIEN, ENDPUNKT = ZEILE 1547 IN AUSTRALIEN

4
1685,791
1685,872
1760,872
1760,973
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=64 SEE1 IN NA ONTARIO

10
447,324
453,317
467,316
474,313
483,313
486,318
488,322
483,329
479,331
476,330
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
i=65 SEE2 IN NA ONTARIO

4
471,357
472,352
472,338
466,341
